date,f
2017-06-22,-0.017428885714285716
2017-06-23,-0.01696272857142857
2017-06-24,-0.01649657142857143
2017-06-25,-0.016030414285714285
2017-06-26,-0.015564257142857143
2017-06-27,-0.0150981
2017-06-28,-0.015369814285714286
2017-06-29,-0.015641528571428573
2017-06-30,-0.015913242857142858
2017-07-01,-0.016184957142857143
2017-07-02,-0.016456671428571427
2017-07-03,-0.016728385714285716
2017-07-04,-0.0170001
2017-07-05,-0.016811185714285713
2017-07-06,-0.01662227142857143
2017-07-07,-0.016433357142857142
2017-07-08,-0.016244442857142858
2017-07-09,-0.01605552857142857
2017-07-10,-0.015866614285714287
2017-07-11,-0.0156777
2017-07-12,-0.01721155714285714
2017-07-13,-0.018745414285714284
2017-07-14,-0.020279271428571426
2017-07-15,-0.021813128571428572
2017-07-16,-0.023346985714285715
2017-07-17,-0.024880842857142857
2017-07-18,-0.0264147
2017-07-19,-0.026231499999999998
2017-07-20,-0.0260483
2017-07-21,-0.0258651
2017-07-22,-0.0256819
2017-07-23,-0.0254987
2017-07-24,-0.0253155
2017-07-25,-0.0251323
2017-07-26,-0.025391764285714286
2017-07-27,-0.025651228571428573
2017-07-28,-0.02591069285714286
2017-07-29,-0.026170157142857142
2017-07-30,-0.02642962142857143
2017-07-31,-0.026689085714285715
2017-08-01,-0.02694855
2017-08-02,-0.0251433
2017-08-03,-0.023338050000000003
2017-08-04,-0.0215328
2017-08-05,-0.01972755
2017-08-06,-0.017922300000000002
2017-08-07,-0.01611705
2017-08-08,-0.0143118
2017-08-09,-0.012816331428571429
2017-08-10,-0.011320862857142858
2017-08-11,-0.009825394285714287
2017-08-12,-0.008329925714285714
2017-08-13,-0.006834457142857142
2017-08-14,-0.005338988571428572
2017-08-15,-0.00384352
2017-08-16,-0.004498554285714286
2017-08-17,-0.005153588571428572
2017-08-18,-0.005808622857142858
2017-08-19,-0.006463657142857143
2017-08-20,-0.007118691428571429
2017-08-21,-0.007773725714285714
2017-08-22,-0.00842876
2017-08-23,-0.007994000714285715
2017-08-24,-0.007559241428571429
2017-08-25,-0.007124482142857143
2017-08-26,-0.006689722857142857
2017-08-27,-0.006254963571428572
2017-08-28,-0.005820204285714286
2017-08-29,-0.005385445
2017-08-30,-0.006574695714285714
2017-08-31,-0.007763946428571428
2017-09-01,-0.008953197142857142
2017-09-02,-0.010142447857142856
2017-09-03,-0.011331698571428572
2017-09-04,-0.012520949285714286
2017-09-05,-0.0137102
2017-09-06,-0.012326235714285715
2017-09-07,-0.010942271428571428
2017-09-08,-0.009558307142857145
2017-09-09,-0.008174342857142858
2017-09-10,-0.006790378571428572
2017-09-11,-0.005406414285714287
2017-09-12,-0.00402245
2017-09-13,-0.0020663378571428577
2017-09-14,-1.1022571428571503e-4
2017-09-15,0.001845886428571428
2017-09-16,0.0038019985714285703
2017-09-17,0.005758110714285714
2017-09-18,0.0077142228571428564
2017-09-19,0.009670335
2017-09-20,0.010578215714285714
2017-09-21,0.01148609642857143
2017-09-22,0.012393977142857143
2017-09-23,0.013301857857142857
2017-09-24,0.014209738571428572
2017-09-25,0.015117619285714288
2017-09-26,0.0160255
2017-09-27,0.017083
2017-09-28,0.0181405
2017-09-29,0.019198
2017-09-30,0.0202555
2017-10-01,0.021313
2017-10-02,0.022370499999999998
2017-10-03,0.023427999999999997
2017-10-04,0.02411540714285714
2017-10-05,0.024802814285714285
2017-10-06,0.02549022142857143
2017-10-07,0.02617762857142857
2017-10-08,0.026865035714285713
2017-10-09,0.027552442857142857
2017-10-10,0.02823985
2017-10-11,0.030777199999999998
2017-10-12,0.03331455
2017-10-13,0.0358519
2017-10-14,0.03838925
2017-10-15,0.040926599999999994
2017-10-16,0.043463949999999994
2017-10-17,0.046001299999999995
2017-10-18,0.04856098571428571
2017-10-19,0.05112067142857143
2017-10-20,0.05368035714285714
2017-10-21,0.05624004285714286
2017-10-22,0.058799728571428574
2017-10-23,0.06135941428571429
2017-10-24,0.0639191
2017-10-25,0.06442638571428572
2017-10-26,0.06493367142857144
2017-10-27,0.06544095714285715
2017-10-28,0.06594824285714286
2017-10-29,0.06645552857142857
2017-10-30,0.0669628142857143
2017-10-31,0.0674701
2017-11-01,0.07031881428571429
2017-11-02,0.07316752857142857
2017-11-03,0.07601624285714285
2017-11-04,0.07886495714285714
2017-11-05,0.08171367142857143
2017-11-06,0.0845623857142857
2017-11-07,0.08741109999999999
2017-11-08,0.08807212857142856
2017-11-09,0.08873315714285714
2017-11-10,0.0893941857142857
2017-11-11,0.09005521428571428
2017-11-12,0.09071624285714285
2017-11-13,0.09137727142857142
2017-11-14,0.09203829999999999
2017-11-15,0.09421918571428571
2017-11-16,0.09640007142857142
2017-11-17,0.09858095714285714
2017-11-18,0.10076184285714285
2017-11-19,0.10294272857142857
2017-11-20,0.10512361428571428
2017-11-21,0.1073045
2017-11-22,0.1068537857142857
2017-11-23,0.10640307142857143
2017-11-24,0.10595235714285714
2017-11-25,0.10550164285714286
2017-11-26,0.10505092857142857
2017-11-27,0.1046002142857143
2017-11-28,0.1041495
2017-11-29,0.1044215
2017-11-30,0.10469350000000001
2017-12-01,0.1049655
2017-12-02,0.1052375
2017-12-03,0.10550949999999999
2017-12-04,0.1057815
2017-12-05,0.1060535
2017-12-06,0.10592664285714286
2017-12-07,0.10579978571428571
2017-12-08,0.10567292857142857
2017-12-09,0.10554607142857142
2017-12-10,0.10541921428571428
2017-12-11,0.10529235714285713
2017-12-12,0.1051655
2017-12-13,0.10469821428571428
2017-12-14,0.10423092857142857
2017-12-15,0.10376364285714286
2017-12-16,0.10329635714285713
2017-12-17,0.10282907142857142
2017-12-18,0.10236178571428571
2017-12-19,0.1018945
2017-12-20,0.10116746428571428
2017-12-21,0.10044042857142857
2017-12-22,0.09971339285714285
2017-12-23,0.09898635714285715
2017-12-24,0.09825932142857144
2017-12-25,0.09753228571428572
2017-12-26,0.09680525000000001
2017-12-27,0.09632208571428573
2017-12-28,0.09583892142857144
2017-12-29,0.09535575714285716
2017-12-30,0.09487259285714286
2017-12-31,0.09438942857142858
2018-01-01,0.09390626428571429
2018-01-02,0.09342310000000001
2018-01-03,0.09264299285714286
2018-01-04,0.09186288571428572
2018-01-05,0.09108277857142857
2018-01-06,0.09030267142857143
2018-01-07,0.08952256428571428
2018-01-08,0.08874245714285714
2018-01-09,0.08796235
2018-01-10,0.08796748571428571
2018-01-11,0.08797262142857143
2018-01-12,0.08797775714285715
2018-01-13,0.08798289285714285
2018-01-14,0.08798802857142857
2018-01-15,0.08799316428571428
2018-01-16,0.0879983
2018-01-17,0.08625122142857143
2018-01-18,0.08450414285714286
2018-01-19,0.08275706428571429
2018-01-20,0.0810099857142857
2018-01-21,0.07926290714285714
2018-01-22,0.07751582857142857
2018-01-23,0.07576875
2018-01-24,0.07642064285714285
2018-01-25,0.07707253571428571
2018-01-26,0.07772442857142857
2018-01-27,0.07837632142857143
2018-01-28,0.07902821428571428
2018-01-29,0.07968010714285714
2018-01-30,0.080332
2018-01-31,0.08234265
2018-02-01,0.0843533
2018-02-02,0.08636395000000001
2018-02-03,0.0883746
2018-02-04,0.09038525
2018-02-05,0.0923959
2018-02-06,0.09440655
2018-02-07,0.09283218571428571
2018-02-08,0.09125782142857143
2018-02-09,0.08968345714285714
2018-02-10,0.08810909285714286
2018-02-11,0.08653472857142856
2018-02-12,0.08496036428571428
2018-02-13,0.08338599999999999
2018-02-14,0.08352132857142856
2018-02-15,0.08365665714285714
2018-02-16,0.08379198571428571
2018-02-17,0.08392731428571427
2018-02-18,0.08406264285714285
2018-02-19,0.08419797142857142
2018-02-20,0.0843333
2018-02-21,0.08402544285714286
2018-02-22,0.08371758571428571
2018-02-23,0.08340972857142857
2018-02-24,0.08310187142857142
2018-02-25,0.08279401428571428
2018-02-26,0.08248615714285713
2018-02-27,0.0821783
2018-02-28,0.08202229999999999
2018-03-01,0.0818663
2018-03-02,0.0817103
2018-03-03,0.0815543
2018-03-04,0.08139829999999999
2018-03-05,0.0812423
2018-03-06,0.0810863
2018-03-07,0.0811429
2018-03-08,0.0811995
2018-03-09,0.0812561
2018-03-10,0.0813127
2018-03-11,0.0813693
2018-03-12,0.0814259
2018-03-13,0.0814825
2018-03-14,0.08048501428571428
2018-03-15,0.07948752857142857
2018-03-16,0.07849004285714285
2018-03-17,0.07749255714285715
2018-03-18,0.07649507142857143
2018-03-19,0.07549758571428572
2018-03-20,0.0745001
2018-03-21,0.07437030714285714
2018-03-22,0.07424051428571429
2018-03-23,0.07411072142857143
2018-03-24,0.07398092857142857
2018-03-25,0.07385113571428571
2018-03-26,0.07372134285714287
2018-03-27,0.07359155
2018-03-28,0.07334268571428572
2018-03-29,0.07309382142857143
2018-03-30,0.07284495714285714
2018-03-31,0.07259609285714287
2018-04-01,0.07234722857142858
2018-04-02,0.0720983642857143
2018-04-03,0.07184950000000001
2018-04-04,0.07089589285714287
2018-04-05,0.06994228571428572
2018-04-06,0.06898867857142858
2018-04-07,0.06803507142857143
2018-04-08,0.06708146428571429
2018-04-09,0.06612785714285714
2018-04-10,0.06517425
2018-04-11,0.06333240714285715
2018-04-12,0.06149056428571429
2018-04-13,0.05964872142857143
2018-04-14,0.05780687857142858
2018-04-15,0.05596503571428572
2018-04-16,0.054123192857142864
2018-04-17,0.052281350000000004
2018-04-18,0.05201820714285715
2018-04-19,0.05175506428571429
2018-04-20,0.05149192142857143
2018-04-21,0.051228778571428574
2018-04-22,0.050965635714285716
2018-04-23,0.05070249285714286
2018-04-24,0.05043935
2018-04-25,0.04970957142857143
2018-04-26,0.04897979285714286
2018-04-27,0.048250014285714286
2018-04-28,0.047520235714285715
2018-04-29,0.04679045714285714
2018-04-30,0.04606067857142857
2018-05-01,0.0453309
2018-05-02,0.045830185714285716
2018-05-03,0.046329471428571425
2018-05-04,0.04682875714285714
2018-05-05,0.04732804285714286
2018-05-06,0.04782732857142857
2018-05-07,0.04832661428571428
2018-05-08,0.0488259
2018-05-09,0.04842907857142857
2018-05-10,0.04803225714285714
2018-05-11,0.04763543571428571
2018-05-12,0.047238614285714284
2018-05-13,0.04684179285714286
2018-05-14,0.04644497142857142
2018-05-15,0.046048149999999996
2018-05-16,0.04521404285714285
2018-05-17,0.04437993571428571
2018-05-18,0.043545828571428566
2018-05-19,0.04271172142857143
2018-05-20,0.041877614285714286
2018-05-21,0.04104350714285714
2018-05-22,0.0402094
2018-05-23,0.03897916428571428
2018-05-24,0.03774892857142857
2018-05-25,0.036518692857142855
2018-05-26,0.035288457142857145
2018-05-27,0.03405822142857143
2018-05-28,0.03282798571428572
2018-05-29,0.03159775
2018-05-30,0.030993535714285717
2018-05-31,0.03038932142857143
2018-06-01,0.029785107142857144
2018-06-02,0.029180892857142857
2018-06-03,0.028576678571428572
2018-06-04,0.027972464285714288
2018-06-05,0.02736825
2018-06-06,0.0285057
2018-06-07,0.02964315
2018-06-08,0.030780599999999998
2018-06-09,0.031918049999999996
2018-06-10,0.0330555
2018-06-11,0.03419295
2018-06-12,0.0353304
2018-06-13,0.034401885714285714
2018-06-14,0.03347337142857143
2018-06-15,0.03254485714285714
2018-06-16,0.031616342857142855
2018-06-17,0.03068782857142857
2018-06-18,0.029759314285714288
2018-06-19,0.0288308
2018-06-20,0.02710524285714286
2018-06-21,0.025379685714285713
2018-06-22,0.02365412857142857
2018-06-23,0.02192857142857143
2018-06-24,0.020203014285714284
2018-06-25,0.018477457142857145
2018-06-26,0.0167519
2018-06-27,0.01591877142857143
2018-06-28,0.015085642857142856
2018-06-29,0.014252514285714286
2018-06-30,0.013419385714285715
2018-07-01,0.012586257142857143
2018-07-02,0.011753128571428571
2018-07-03,0.01092
2018-07-04,0.011793035714285714
2018-07-05,0.012666071428571428
2018-07-06,0.013539107142857143
2018-07-07,0.014412142857142858
2018-07-08,0.015285178571428571
2018-07-09,0.016158214285714286
2018-07-10,0.01703125
2018-07-11,0.01856417142857143
2018-07-12,0.020097092857142857
2018-07-13,0.021630014285714285
2018-07-14,0.023162935714285716
2018-07-15,0.024695857142857144
2018-07-16,0.026228778571428572
2018-07-17,0.0277617
2018-07-18,0.027940207142857144
2018-07-19,0.028118714285714285
2018-07-20,0.02829722142857143
2018-07-21,0.028475728571428573
2018-07-22,0.028654235714285718
2018-07-23,0.028832742857142858
2018-07-24,0.029011250000000002
2018-07-25,0.029298650000000002
2018-07-26,0.029586050000000003
2018-07-27,0.029873450000000003
2018-07-28,0.03016085
2018-07-29,0.03044825
2018-07-30,0.03073565
2018-07-31,0.03102305
2018-08-01,0.03137440714285714
2018-08-02,0.03172576428571429
2018-08-03,0.03207712142857143
2018-08-04,0.03242847857142857
2018-08-05,0.032779835714285714
2018-08-06,0.03313119285714286
2018-08-07,0.03348255
2018-08-08,0.03337919285714286
2018-08-09,0.03327583571428571
2018-08-10,0.03317247857142857
2018-08-11,0.03306912142857143
2018-08-12,0.03296576428571429
2018-08-13,0.03286240714285714
2018-08-14,0.03275905
2018-08-15,0.0316408
2018-08-16,0.03052255
2018-08-17,0.029404299999999998
2018-08-18,0.02828605
2018-08-19,0.0271678
2018-08-20,0.02604955
2018-08-21,0.0249313
2018-08-22,0.023545128571428573
2018-08-23,0.022158957142857143
2018-08-24,0.020772785714285716
2018-08-25,0.019386614285714285
2018-08-26,0.01800044285714286
2018-08-27,0.016614271428571428
2018-08-28,0.015228100000000001
2018-08-29,0.013315159285714287
2018-08-30,0.011402218571428573
2018-08-31,0.009489277857142858
2018-09-01,0.0075763371428571435
2018-09-02,0.005663396428571428
2018-09-03,0.0037504557142857154
2018-09-04,0.001837515
2018-09-05,0.002485484285714286
2018-09-06,0.0031334535714285716
2018-09-07,0.003781422857142857
2018-09-08,0.0044293921428571435
2018-09-09,0.005077361428571429
2018-09-10,0.005725330714285715
2018-09-11,0.0063733
2018-09-12,0.006248778571428572
2018-09-13,0.006124257142857143
2018-09-14,0.005999735714285715
2018-09-15,0.005875214285714286
2018-09-16,0.0057506928571428575
2018-09-17,0.005626171428571429
2018-09-18,0.00550165
2018-09-19,0.004503507142857143
2018-09-20,0.003505364285714286
2018-09-21,0.002507221428571429
2018-09-22,0.0015090785714285716
2018-09-23,5.109357142857145e-4
2018-09-24,-4.872071428571427e-4
2018-09-25,-0.00148535
2018-09-26,-0.002382887142857143
2018-09-27,-0.0032804242857142857
2018-09-28,-0.004177961428571428
2018-09-29,-0.0050754985714285715
2018-09-30,-0.005973035714285715
2018-10-01,-0.006870572857142857
2018-10-02,-0.00776811
2018-10-03,-0.009049722857142856
2018-10-04,-0.010331335714285714
2018-10-05,-0.011612948571428573
2018-10-06,-0.012894561428571429
2018-10-07,-0.014176174285714287
2018-10-08,-0.015457787142857143
2018-10-09,-0.0167394
2018-10-10,-0.021110900000000002
2018-10-11,-0.025482400000000002
2018-10-12,-0.029853900000000003
2018-10-13,-0.0342254
2018-10-14,-0.0385969
2018-10-15,-0.042968400000000004
2018-10-16,-0.047339900000000004
2018-10-17,-0.04652872142857143
2018-10-18,-0.04571754285714286
2018-10-19,-0.04490636428571428
2018-10-20,-0.044095185714285716
2018-10-21,-0.04328400714285714
2018-10-22,-0.04247282857142857
2018-10-23,-0.041661649999999995
2018-10-24,-0.043095771428571426
2018-10-25,-0.04452989285714285
2018-10-26,-0.04596401428571428
2018-10-27,-0.047398135714285715
2018-10-28,-0.04883225714285715
2018-10-29,-0.05026637857142857
2018-10-30,-0.0517005
2018-10-31,-0.05423541428571429
2018-11-01,-0.05677032857142857
2018-11-02,-0.05930524285714286
2018-11-03,-0.06184015714285715
2018-11-04,-0.06437507142857143
2018-11-05,-0.06690998571428572
2018-11-06,-0.0694449
2018-11-07,-0.07200337857142858
2018-11-08,-0.07456185714285714
2018-11-09,-0.07712033571428571
2018-11-10,-0.07967881428571429
2018-11-11,-0.08223729285714286
2018-11-12,-0.08479577142857142
2018-11-13,-0.08735425
2018-11-14,-0.09349214285714286
2018-11-15,-0.0996300357142857
2018-11-16,-0.10576792857142857
2018-11-17,-0.11190582142857143
2018-11-18,-0.11804371428571428
2018-11-19,-0.12418160714285714
2018-11-20,-0.1303195
2018-11-21,-0.13251835714285715
2018-11-22,-0.1347172142857143
2018-11-23,-0.13691607142857143
2018-11-24,-0.13911492857142857
2018-11-25,-0.1413137857142857
2018-11-26,-0.14351264285714285
2018-11-27,-0.1457115
2018-11-28,-0.14887471428571428
2018-11-29,-0.15203792857142856
2018-11-30,-0.15520114285714284
2018-12-01,-0.15836435714285715
2018-12-02,-0.16152757142857144
2018-12-03,-0.16469078571428572
2018-12-04,-0.167854
2018-12-05,-0.16824907142857143
2018-12-06,-0.16864414285714285
2018-12-07,-0.16903921428571428
2018-12-08,-0.1694342857142857
2018-12-09,-0.16982935714285713
2018-12-10,-0.17022442857142855
2018-12-11,-0.17061949999999998
2018-12-12,-0.17254992857142856
2018-12-13,-0.17448035714285712
2018-12-14,-0.1764107857142857
2018-12-15,-0.17834121428571426
2018-12-16,-0.18027164285714284
2018-12-17,-0.1822020714285714
2018-12-18,-0.18413249999999998
2018-12-19,-0.18416492857142855
2018-12-20,-0.18419735714285712
2018-12-21,-0.1842297857142857
2018-12-22,-0.1842622142857143
2018-12-23,-0.18429464285714287
2018-12-24,-0.18432707142857144
2018-12-25,-0.1843595
2018-12-26,-0.1860217142857143
2018-12-27,-0.18768392857142857
2018-12-28,-0.18934614285714285
2018-12-29,-0.19100835714285716
2018-12-30,-0.19267057142857144
2018-12-31,-0.19433278571428572
2019-01-01,-0.195995
2019-01-02,-0.19855964285714287
2019-01-03,-0.20112428571428573
2019-01-04,-0.2036889285714286
2019-01-05,-0.20625357142857143
2019-01-06,-0.2088182142857143
2019-01-07,-0.21138285714285715
2019-01-08,-0.2139475
2019-01-09,-0.21535171428571429
2019-01-10,-0.21675592857142859
2019-01-11,-0.21816014285714286
2019-01-12,-0.21956435714285716
2019-01-13,-0.22096857142857143
2019-01-14,-0.22237278571428573
2019-01-15,-0.223777
2019-01-16,-0.2228192142857143
2019-01-17,-0.22186142857142857
2019-01-18,-0.22090364285714287
2019-01-19,-0.21994585714285714
2019-01-20,-0.21898807142857143
2019-01-21,-0.2180302857142857
2019-01-22,-0.2170725
2019-01-23,-0.22102235714285715
2019-01-24,-0.2249722142857143
2019-01-25,-0.22892207142857143
2019-01-26,-0.23287192857142855
2019-01-27,-0.2368217857142857
2019-01-28,-0.24077164285714284
2019-01-29,-0.24472149999999998
2019-01-30,-0.24645764285714283
2019-01-31,-0.24819378571428571
2019-02-01,-0.24992992857142857
2019-02-02,-0.25166607142857145
2019-02-03,-0.2534022142857143
2019-02-04,-0.25513835714285715
2019-02-05,-0.2568745
2019-02-06,-0.2577134285714286
2019-02-07,-0.2585523571428571
2019-02-08,-0.2593912857142857
2019-02-09,-0.26023021428571425
2019-02-10,-0.26106914285714283
2019-02-11,-0.26190807142857137
2019-02-12,-0.26274699999999995
2019-02-13,-0.2636932857142857
2019-02-14,-0.2646395714285714
2019-02-15,-0.26558585714285715
2019-02-16,-0.26653214285714283
2019-02-17,-0.26747842857142856
2019-02-18,-0.2684247142857143
2019-02-19,-0.269371
2019-02-20,-0.26703278571428574
2019-02-21,-0.26469457142857145
2019-02-22,-0.26235635714285716
2019-02-23,-0.26001814285714286
2019-02-24,-0.2576799285714286
2019-02-25,-0.2553417142857143
2019-02-26,-0.2530035
2019-02-27,-0.253656
2019-02-28,-0.2543085
2019-03-01,-0.254961
2019-03-02,-0.2556135
2019-03-03,-0.256266
2019-03-04,-0.2569185
2019-03-05,-0.257571
2019-03-06,-0.25884485714285715
2019-03-07,-0.26011871428571426
2019-03-08,-0.2613925714285714
2019-03-09,-0.2626664285714285
2019-03-10,-0.2639402857142857
2019-03-11,-0.2652141428571428
2019-03-12,-0.26648799999999995
2019-03-13,-0.2654322857142857
2019-03-14,-0.2643765714285714
2019-03-15,-0.26332085714285713
2019-03-16,-0.2622651428571428
2019-03-17,-0.26120942857142854
2019-03-18,-0.26015371428571427
2019-03-19,-0.259098
2019-03-20,-0.25666885714285714
2019-03-21,-0.2542397142857143
2019-03-22,-0.25181057142857144
2019-03-23,-0.24938142857142856
2019-03-24,-0.2469522857142857
2019-03-25,-0.24452314285714286
2019-03-26,-0.242094
2019-03-27,-0.2430885
2019-03-28,-0.244083
2019-03-29,-0.2450775
2019-03-30,-0.24607199999999999
2019-03-31,-0.2470665
2019-04-01,-0.24806099999999998
2019-04-02,-0.24905549999999999
2019-04-03,-0.2500638571428571
2019-04-04,-0.2510722142857143
2019-04-05,-0.25208057142857143
2019-04-06,-0.25308892857142856
2019-04-07,-0.2540972857142857
2019-04-08,-0.2551056428571429
2019-04-09,-0.256114
2019-04-10,-0.2551712857142857
2019-04-11,-0.2542285714285714
2019-04-12,-0.2532858571428571
2019-04-13,-0.2523431428571429
2019-04-14,-0.2514004285714286
2019-04-15,-0.2504577142857143
2019-04-16,-0.249515
2019-04-17,-0.24832685714285713
2019-04-18,-0.24713871428571427
2019-04-19,-0.2459505714285714
2019-04-20,-0.24476242857142858
2019-04-21,-0.24357428571428572
2019-04-22,-0.24238614285714286
2019-04-23,-0.241198
2019-04-24,-0.24170778571428572
2019-04-25,-0.24221757142857142
2019-04-26,-0.24272735714285715
2019-04-27,-0.24323714285714285
2019-04-28,-0.24374692857142857
2019-04-29,-0.24425671428571427
2019-04-30,-0.2447665
2019-05-01,-0.24392171428571427
2019-05-02,-0.24307692857142857
2019-05-03,-0.24223214285714284
2019-05-04,-0.24138735714285714
2019-05-05,-0.2405425714285714
2019-05-06,-0.2396977857142857
2019-05-07,-0.23885299999999998
2019-05-08,-0.23814914285714284
2019-05-09,-0.2374452857142857
2019-05-10,-0.23674142857142855
2019-05-11,-0.23603757142857143
2019-05-12,-0.23533371428571428
2019-05-13,-0.23462985714285714
2019-05-14,-0.233926
2019-05-15,-0.23263642857142858
2019-05-16,-0.23134685714285713
2019-05-17,-0.23005728571428571
2019-05-18,-0.22876771428571427
2019-05-19,-0.22747814285714285
2019-05-20,-0.2261885714285714
2019-05-21,-0.224899
2019-05-22,-0.22513478571428572
2019-05-23,-0.22537057142857142
2019-05-24,-0.22560635714285715
2019-05-25,-0.22584214285714285
2019-05-26,-0.22607792857142858
2019-05-27,-0.22631371428571428
2019-05-28,-0.22654950000000001
2019-05-29,-0.22390064285714287
2019-05-30,-0.22125178571428572
2019-05-31,-0.21860292857142857
2019-06-01,-0.21595407142857145
2019-06-02,-0.2133052142857143
2019-06-03,-0.21065635714285716
2019-06-04,-0.2080075
2019-06-05,-0.2053672142857143
2019-06-06,-0.20272692857142857
2019-06-07,-0.20008664285714287
2019-06-08,-0.19744635714285716
2019-06-09,-0.19480607142857145
2019-06-10,-0.19216578571428572
2019-06-11,-0.1895255
2019-06-12,-0.18806450000000002
2019-06-13,-0.1866035
2019-06-14,-0.18514250000000002
2019-06-15,-0.1836815
2019-06-16,-0.1822205
2019-06-17,-0.1807595
2019-06-18,-0.1792985
2019-06-19,-0.17845064285714285
2019-06-20,-0.17760278571428573
2019-06-21,-0.17675492857142858
2019-06-22,-0.17590707142857143
2019-06-23,-0.17505921428571428
2019-06-24,-0.17421135714285715
2019-06-25,-0.1733635
2019-06-26,-0.172812
2019-06-27,-0.1722605
2019-06-28,-0.171709
2019-06-29,-0.17115750000000002
2019-06-30,-0.170606
2019-07-01,-0.17005450000000003
2019-07-02,-0.16950300000000001
2019-07-03,-0.16872450000000003
2019-07-04,-0.167946
2019-07-05,-0.16716750000000002
2019-07-06,-0.166389
2019-07-07,-0.16561050000000002
2019-07-08,-0.164832
2019-07-09,-0.16405350000000002
2019-07-10,-0.1619172142857143
2019-07-11,-0.1597809285714286
