date,econ_index,econ_index_se,f_gdp,f_gdp_se,f_potus,f_potus_se
1994-01-25,0.336050135,0.2818109921350024,3.905258,0.6498557868850235,0.0296586515,0.028980795947788702
1994-02-01,0.32897535499999997,0.28268136519258896,3.8563983,0.6474822756829184,0.0286226705,0.028590475661160047
1994-02-08,0.34439267500000004,0.2858871459789775,3.93745775,0.6388032213239285,0.029476555,0.028942157874220633
1994-02-15,0.348508835,0.29365085698737303,3.95087205,0.6559244330748595,0.029242501,0.029032946968354834
1994-02-22,0.334514055,0.2942332075055532,3.8886784,0.6518980830450188,0.0291722565,0.0293175306682359
1994-03-01,0.3303103,0.3042432179081342,3.8784327999999997,0.7024162163334152,0.0282650485,0.02984578013236971
1994-03-08,0.36676449,0.3134767345025389,4.0402348,0.7120895084548834,0.031062608999999998,0.03038688463710983
1994-03-15,0.37748547499999996,0.32225390510880475,4.049686250000001,0.743663232323598,0.030453480499999998,0.030986123295669125
1994-03-22,0.39541986500000004,0.3293130556379747,4.1537922,0.7594677519130408,0.032399878,0.030969591514454036
1994-03-29,0.38782178,0.3254674956273965,4.1219462,0.7852061765939347,0.0318869265,0.031077575117449668
1994-04-05,0.403874215,0.3308400552782134,4.214410300000001,0.7898120095827048,0.033162781,0.031350819350475324
1994-04-12,0.41010715,0.3339208387291565,4.2374188,0.7810626970730609,0.0332872105,0.03126088729843565
1994-04-19,0.406999295,0.3354208730272109,4.2180981,0.7726696687013097,0.0337359725,0.031125566735573713
1994-04-26,0.40599027499999996,0.3364891677191974,4.21219395,0.7831410520540516,0.033194357,0.031727669739962244
1994-05-03,0.39203748,0.329706231820755,4.12628655,0.7572686850038065,0.0314816625,0.03119446519317237
1994-05-10,0.398424855,0.34238359913442457,4.1667952,0.7681812003745301,0.0323266855,0.031544349609911884
1994-05-17,0.40754216499999996,0.34583628735980193,4.24653565,0.7823634163945528,0.033564818999999996,0.03136197092289954
1994-05-24,0.40437325999999996,0.3446138301998052,4.2276392000000005,0.7903108308490462,0.0338071255,0.03153746709471991
1994-05-31,0.413005195,0.35136549210180523,4.24427065,0.8375479283678146,0.0340887515,0.031739846221716966
1994-06-07,0.41008284500000003,0.3489892104297779,4.2431903,0.7967416251933622,0.033683173,0.031564837221418986
1994-06-14,0.41493145,0.3502863348598722,4.25354615,0.7913422854672524,0.0337553245,0.03157965437307024
1994-06-21,0.41793135000000003,0.35043216474273686,4.26014245,0.7914814454392586,0.03352835,0.03168772494646075
1994-06-28,0.421509415,0.348685330968143,4.29316025,0.8013877684691125,0.034273527,0.03171361782360186
1994-07-05,0.41271758000000003,0.3457948628551507,4.229775249999999,0.7866103671697554,0.033370818,0.03165968043052351
1994-07-12,0.406120305,0.34664132849903423,4.21899015,0.774840181702003,0.033656133500000004,0.031452402370132554
1994-07-19,0.39925975999999996,0.3460076379660086,4.174429399999999,0.7672514060143759,0.03259598,0.03142347780130256
1994-07-26,0.403578305,0.34084086563527033,4.2046266,0.7820010941423139,0.033802421,0.031436282041571846
1994-08-02,0.40732922,0.34264759845668225,4.2197633,0.7842587097474677,0.032832851499999996,0.03145665414200227
1994-08-09,0.418494425,0.3504190295945051,4.256311,0.7979784002031246,0.034214944,0.0317855877904257
1994-08-16,0.420864735,0.3558953923775872,4.26616435,0.8042411180820922,0.033911771,0.03188748716021918
1994-08-23,0.424354705,0.35270641901162647,4.29165985,0.8177310142318448,0.034287304,0.032025485380820305
1994-08-30,0.41235911000000003,0.3407351239749195,4.258514,0.8185533604099494,0.0338168275,0.03175520928427191
1994-09-06,0.406156725,0.33863957698165564,4.22781785,0.7843413924157998,0.0331973105,0.03142998869963671
1994-09-13,0.392463605,0.331726243978939,4.1515683,0.7582068970214539,0.032342209499999997,0.03089567350190405
1994-09-20,0.382732405,0.323063720342554,4.11252715,0.73534670635841215,0.0314790615,0.030765901988040682
1994-09-27,0.37313041,0.3075940723921322,4.06146,0.7125196262357268,0.031058186,0.03027238257875802
1994-10-04,0.366775805,0.297853083260109,4.0413372,0.6937833884283399,0.0308322135,0.029937951790731634
1994-10-11,0.34560230000000003,0.2911763660649965,3.9563243999999997,0.6981276188186697,0.0304241545,0.029372403831518294
1994-10-18,0.332997945,0.27352677337853315,3.87670395,0.642564502533918,0.0290474055,0.028952208114846358
1994-10-25,0.31148418,0.25754106180966063,3.7623077499999997,0.5973129586702833,0.027481997,0.02836153455789972
1994-11-01,0.28829859999999996,0.24757625474459716,3.68866595,0.5797951919612228,0.026589813,0.02781299580835946
1994-11-08,0.27339274,0.23502494370754554,3.6047671,0.5151485936495814,0.0245724895,0.027156345149637842
1994-11-15,0.25858413999999996,0.21951257941467767,3.5412578,0.4855714391497935,0.024187005499999997,0.026537728327100163
1994-11-22,0.235048985,0.19941684965296894,3.42763115,0.4612266233367582,0.023213549,0.026069580557250067
1994-11-29,0.19092839,0.18432309947891856,3.2634259500000002,0.44982977547908753,0.021254708,0.02503023088551295
1994-12-06,0.215178685,0.17962507322258428,3.362129,0.4200126465766068,0.0222603875,0.02491579242824431
1994-12-13,0.212443795,0.1770465077439868,3.33763495,0.40502734258975437,0.022076659,0.025187486278051115
1994-12-20,0.20724756500000002,0.17657578643765334,3.3240465500000003,0.3960817164654782,0.0215095145,0.024848675318929397
1994-12-27,0.2061837,0.1720974419443725,3.32146265,0.38799987717155454,0.021558197,0.024998513393135247
1995-01-03,0.20021997,0.16520685210138827,3.29782875,0.38294589066801454,0.021209659999999998,0.02475929710776228
1995-01-10,0.204636665,0.16830924732594524,3.3180847,0.3896575736456763,0.021713101,0.02487097569617219
1995-01-17,0.201981535,0.16522257404916033,3.2842933,0.38013293562960687,0.021292831999999998,0.02473031895966077
1995-01-24,0.182511265,0.15566672474060533,3.21598965,0.36778548327480537,0.020334702500000003,0.024605757135624448
1995-01-31,0.17505926,0.1490465311754426,3.1681674500000003,0.3725052632158922,0.019492189,0.024571705008010158
1995-02-07,0.17291013,0.14548078675224196,3.1597185999999997,0.3375259060717974,0.019925056,0.024066223335704958
1995-02-14,0.16079045,0.1354644021067273,3.11190965,0.31609088323814233,0.0187064365,0.023916604138745447
1995-02-21,0.16420942,0.12878634119936094,3.133517,0.31140774567209983,0.0191397965,0.023745248778360407
1995-02-28,0.15092474,0.12688729636279714,3.0798536,0.3010733354194866,0.0182976615,0.02352374486612063
1995-03-07,0.15471872,0.12847658303186196,3.0967439,0.3101035838115538,0.018490070499999997,0.023726271345618572
1995-03-14,0.15407853500000002,0.12392026503940748,3.08734925,0.2915269627939136,0.0185349195,0.02341355965723619
1995-03-21,0.147133725,0.12236317910681807,3.0688675500000002,0.2814293606947116,0.018478484,0.023320345734503777
1995-03-28,0.141270895,0.1198563296279154,3.0384787500000003,0.28421565682409855,0.018344499,0.023440734243782547
1995-04-04,0.13478728499999998,0.12068128752996782,3.0185534,0.2779252645682707,0.017816465,0.02326439545901491
1995-04-11,0.13597847000000002,0.1212046304037145,3.01329415,0.2728056410499537,0.0178397615,0.02321620287180933
1995-04-18,0.13641557999999998,0.1256291191786084,3.00141075,0.2831287984862054,0.017656893,0.023433871809281394
1995-04-25,0.133369065,0.12324478678411661,3.0037136,0.2758080907834831,0.017417580000000002,0.023308803481982943
1995-05-02,0.120081065,0.11334323162146719,2.9441841999999996,0.2662417878871055,0.017092228,0.02306201553478975
1995-05-09,0.125235105,0.10813282964027103,2.9644498500000003,0.25137910846368466,0.016476011,0.022769454541385428
1995-05-16,0.116032295,0.10420288142510532,2.92685205,0.2529783024365519,0.0162824995,0.02281508592100972
1995-05-23,0.11037285,0.09817873551799407,2.8990002500000003,0.2619519989367463,0.016231516,0.022713289013620123
1995-05-30,0.0980574825,0.10057054598383174,2.863277,0.28486626499508316,0.01578001,0.022827779084907154
